time stamp,severity,code,description
2022-04-05 15:15:17,WARNING,00300,Last listed coil = 18015541-05 don't match with last produced coil = 18015781-05 - invalid record
2022-04-05 15:15:17,WARNING,00300,Last listed coil = 18016561-04 don't match with last produced coil = 18016981-06 - invalid record
2022-04-05 15:15:17,WARNING,00300,Last listed coil = 18028921-01 don't match with last produced coil = 18028961-06 - invalid record
2022-04-05 15:15:17,WARNING,00300,Last listed coil = 18014801-03 don't match with last produced coil = 18014801-06 - invalid record
2022-04-05 15:15:17,WARNING,00300,Last listed coil = 18025561-03 don't match with last produced coil = 18025881-04 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 18028321-01 don't match with last produced coil = 18028541-07 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 18029841-04 don't match with last produced coil = 18029921-07 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 17175601-01 don't match with last produced coil = 17175841-06 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 17154861-05 don't match with last produced coil = 17155041-06 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 17148421-04 don't match with last produced coil = 17148461-02 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 18068461-04 don't match with last produced coil = 18068981-06 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 17166201-02 don't match with last produced coil = 17166481-06 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 17142381-03 don't match with last produced coil = 17142681-06 - invalid record
2022-04-05 15:15:18,WARNING,00300,Last listed coil = 18009541-07 don't match with last produced coil = 18009681-07 - invalid record
2022-04-05 15:15:20,WARNING,00300,Last listed coil = 18078621-04 don't match with last produced coil = 18078841-07 - invalid record
2022-04-05 15:15:20,WARNING,00300,Last listed coil = 18094701-04 don't match with last produced coil = 18094721-01 - invalid record
2022-04-05 15:15:20,WARNING,00300,Last listed coil = 18080461-02 don't match with last produced coil = 18080761-07 - invalid record
2022-04-05 15:15:20,WARNING,00300,Last listed coil = 18008701-05 don't match with last produced coil = 18008821-06 - invalid record
2022-04-05 15:15:20,WARNING,00300,Last listed coil = 18070981-02 don't match with last produced coil = 18071041-07 - invalid record
2022-04-05 15:15:20,WARNING,00300,Last listed coil = 17164541-05 don't match with last produced coil = 17164741-05 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18089541-04 don't match with last produced coil = 18089681-06 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18028961-07 don't match with last produced coil = 18029141-06 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18094701-04 don't match with last produced coil = 18094721-01 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18078961-06 don't match with last produced coil = 18079121-07 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18096981-05 don't match with last produced coil = 18097081-05 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18022901-03 don't match with last produced coil = 18022921-01 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18057641-03 don't match with last produced coil = 18057741-06 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18025961-06 don't match with last produced coil = 18026221-02 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18065581-06 don't match with last produced coil = 18066061-06 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18073001-03 don't match with last produced coil = 18073261-07 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18026521-03 don't match with last produced coil = 18026521-08 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18041041-04 don't match with last produced coil = 18041741-06 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18030181-05 don't match with last produced coil = 18030241-02 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 17166201-02 don't match with last produced coil = 17166481-06 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18027461-02 don't match with last produced coil = 18027561-07 - invalid record
2022-04-05 15:15:21,WARNING,00300,Last listed coil = 18014801-03 don't match with last produced coil = 18014801-06 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18072481-06 don't match with last produced coil = 18072901-05 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18070041-07 don't match with last produced coil = 18070101-09 - invalid record
2022-04-05 15:15:22,WARNING,00300,Last listed coil = 18070401-01 don't match with last produced coil = 18070501-05 - invalid record
